"ISO","threshold","confirmation_lens","admin_level","NAME","mean_observed_ir","mean_clinical_ir","eff"
"GIN",2e-04,"no-estimate","admin2","Fria",0.000581426593600376,0.000581426593600376,1.13086938636077
"GIN",2e-04,"no-estimate","admin2","Mamou",0.000117385555113343,0.000117385555113343,0.446333969859205
"GIN",0.001,"no-estimate","admin2","Coyah",0.000807935788760473,0.000807935788760473,1.04954165883641
"GIN",0.001,"no-estimate","admin2","Dubréka",0.00044863404507086,0.00044863404507086,0.63356326495689
"GNB",1e-04,"district-estimate","admin1","Biombo",0.000529253414002554,0.00104526766843926,2.09424727213639
"GNB",1e-04,"district-estimate","admin1","Bissau",0.000298071652812211,0.000619035960660195,1.23324798525785
"GNB",1e-04,"district-estimate","admin1","Bolama",0.00247980430857638,0.00609713415487345,10.5521405899002
"GNB",1e-04,"district-estimate","admin1","Cacheu",9.20641239253418e-05,0.00018659806738689,0.411307433833215
"GNB",1e-04,"district-estimate","admin1","Oio",8.59270580643102e-05,0.000173460600537288,0.560497739457924
"GNB",1e-04,"district-estimate","admin1","Quinara",5.66049026150828e-05,0.000119638739247223,0.515510404924832
"GNB",1e-04,"district-estimate","admin1","Tombali",8.33724314118438e-05,0.000167679829958422,0.433354292231666
"GNB",2e-04,"district-estimate","admin1","Biombo",0.000529253414002554,0.00104526766843926,1.98410316287328
"GNB",2e-04,"district-estimate","admin1","Bissau",0.000298071652812211,0.000619035960660195,1.26290458553636
"GNB",2e-04,"district-estimate","admin1","Bolama",0.00247980430857638,0.00609713415487345,10.5521405899002
"GNB",2e-04,"district-estimate","admin1","Quinara",5.66049026150828e-05,0.000119638739247223,0.738193983046509
"GNB",2e-04,"district-estimate","admin1","Tombali",8.33724314118438e-05,0.000167679829958422,0.875386987178918
"GNB",0.001,"district-estimate","admin1","Bolama",0.00247980430857638,0.00609713415487345,10.6974789995912
"GNB",1e-04,"district-estimate","admin2","Bambadinca",3.16751498665269e-05,6.35262147407744e-05,0.481644068402828
"GNB",1e-04,"district-estimate","admin2","Bedanda",4.50593356274007e-05,8.22231643532109e-05,0.673134494712322
"GNB",1e-04,"district-estimate","admin2","Bissau",0.000298071669126115,0.00056272092684578,1.24079081278783
"GNB",1e-04,"district-estimate","admin2","Bolama",0.00723704538896345,0.0132594299820504,39.3839067220955
"GNB",1e-04,"district-estimate","admin2","Buba",6.30005435706751e-05,0.000123483190028672,1.12700289518624
"GNB",1e-04,"district-estimate","admin2","Bubaque",0.000830745111065726,0.00146483415683269,6.43843268539596
"GNB",1e-04,"district-estimate","admin2","Bula",0.000107140525346285,0.000208358883830237,0.462449422848532
"GNB",1e-04,"district-estimate","admin2","Cacine",7.21015702011973e-05,0.000134080429161899,1.04225480740469
"GNB",1e-04,"district-estimate","admin2","Caio",1.87012382720161e-05,3.64873812784791e-05,0.475635083565032
"GNB",1e-04,"district-estimate","admin2","Canghungo",0.000307391899265296,0.000581659401384178,1.18755971962356
"GNB",1e-04,"district-estimate","admin2","Caravela",5.41386408146791e-05,0.000111257319830244,1.02296375145487
"GNB",1e-04,"district-estimate","admin2","Catio",0.000128996523683227,0.00025059794511184,0.679589630458068
"GNB",1e-04,"district-estimate","admin2","Empada",7.7073407568456e-05,0.000141861932582285,0.568327194258536
"GNB",1e-04,"district-estimate","admin2","Fulacunda",2.65719660169752e-05,5.36846055756526e-05,0.477550315625287
"GNB",1e-04,"district-estimate","admin2","Mansoa",0.00016146170122814,0.000313375710914446,0.65034331459303
"GNB",1e-04,"district-estimate","admin2","Nhacra",0.000260337812072615,0.000548423574373047,1.12026262984876
"GNB",1e-04,"district-estimate","admin2","Prabis",6.82372108301497e-05,0.0001463676186291,1.59196440158505
"GNB",1e-04,"district-estimate","admin2","Quebo",5.77082554075408e-05,0.000102981700373914,0.959285846010653
"GNB",1e-04,"district-estimate","admin2","Quinhamel",0.00157884024779382,0.00297699565342166,6.1913404441633
"GNB",1e-04,"district-estimate","admin2","Safim",0.000263564560143245,0.000530599528404103,1.13992781878712
"GNB",1e-04,"district-estimate","admin2","Tite",5.01810243585252e-05,0.000100191763578877,0.493368454186875
"GNB",1e-04,"district-estimate","admin2","Xitole",7.40073906273313e-06,1.40084532470413e-05,0.421008690566928
"GNB",2e-04,"district-estimate","admin2","Bambadinca",3.16751498665269e-05,6.35262147407744e-05,0.812087701652188
"GNB",2e-04,"district-estimate","admin2","Bedanda",4.50593356274007e-05,8.22231643532109e-05,0.834462633776454
"GNB",2e-04,"district-estimate","admin2","Bissau",0.000298071669126115,0.00056272092684578,1.27269692603737
"GNB",2e-04,"district-estimate","admin2","Bolama",0.00723704538896345,0.0132594299820504,39.3839067220955
"GNB",2e-04,"district-estimate","admin2","Buba",6.30005435706751e-05,0.000123483190028672,1.21825434729359
"GNB",2e-04,"district-estimate","admin2","Bubaque",0.000830745111065726,0.00146483415683269,8.15204725348131
"GNB",2e-04,"district-estimate","admin2","Bula",0.000107140525346285,0.000208358883830237,0.762856854989492
"GNB",2e-04,"district-estimate","admin2","Cacine",7.21015702011973e-05,0.000134080429161899,1.11909309215123
"GNB",2e-04,"district-estimate","admin2","Canghungo",0.000307391899265296,0.000581659401384178,1.21058013975996
"GNB",2e-04,"district-estimate","admin2","Caravela",5.41386408146791e-05,0.000111257319830244,1.48134383572905
"GNB",2e-04,"district-estimate","admin2","Catio",0.000128996523683227,0.00025059794511184,0.965780521025318
"GNB",2e-04,"district-estimate","admin2","Empada",7.7073407568456e-05,0.000141861932582285,0.841793201854486
"GNB",2e-04,"district-estimate","admin2","Fulacunda",2.65719660169752e-05,5.36846055756526e-05,0.810375881117951
"GNB",2e-04,"district-estimate","admin2","Mansoa",0.00016146170122814,0.000313375710914446,0.987291980075831
"GNB",2e-04,"district-estimate","admin2","Nhacra",0.000260337812072615,0.000548423574373047,1.19836105492557
"GNB",2e-04,"district-estimate","admin2","Quebo",5.77082554075408e-05,0.000102981700373914,1.16441509665469
"GNB",2e-04,"district-estimate","admin2","Quinhamel",0.00157884024779382,0.00297699565342166,6.19128085052294
"GNB",2e-04,"district-estimate","admin2","Safim",0.000263564560143245,0.000530599528404103,1.16585014497994
"GNB",2e-04,"district-estimate","admin2","Tite",5.01810243585252e-05,0.000100191763578877,0.946250947403733
"GNB",0.001,"district-estimate","admin2","Bolama",0.00723704538896345,0.0132594299820504,39.5493094178201
"GNB",0.001,"district-estimate","admin2","Bubaque",0.000830745111065726,0.00146483415683269,10.5407260750206
"GNB",0.001,"district-estimate","admin2","Caravela",5.41386408146791e-05,0.000111257319830244,5.80230724208596
"GNB",0.001,"district-estimate","admin2","Quinhamel",0.00157884024779382,0.00297699565342166,6.23622024068073
"GNB",1e-04,"global-estimate","admin1","Biombo",0.000467063865070555,0.001112267793104,2.06366797594899
"GNB",1e-04,"global-estimate","admin1","Bissau",0.00025428588743269,0.000606509196390907,1.21417944773847
"GNB",1e-04,"global-estimate","admin1","Bolama",0.00236318165544056,0.00562955834688141,10.5521405899002
"GNB",1e-04,"global-estimate","admin1","Cacheu",7.8666810439277e-05,0.000187869839322875,0.393610467925299
"GNB",1e-04,"global-estimate","admin1","Oio",7.19449110874241e-05,0.000170412534904651,0.611287710757111
"GNB",1e-04,"global-estimate","admin1","Quinara",4.88829072455658e-05,0.000116892351174641,0.548794490517451
"GNB",1e-04,"global-estimate","admin1","Tombali",7.06207667705672e-05,0.000169110649340516,0.41392553154147
"GNB",2e-04,"global-estimate","admin1","Biombo",0.000457482252733767,0.00115784798844185,2.31872060521136
"GNB",2e-04,"global-estimate","admin1","Bissau",0.000240909712303755,0.000609235780071376,1.81412081433689
"GNB",2e-04,"global-estimate","admin1","Bolama",0.00216817975189824,0.00547789904669796,11.1723423362512
"GNB",2e-04,"global-estimate","admin1","Quinara",4.63788028042318e-05,0.000117702308113857,4.42035081977673
"GNB",0.001,"global-estimate","admin1","Bolama",0.0025593569800385,0.00609713415487344,10.9048221830236
"GNB",1e-04,"global-estimate","admin2","Bambadinca",2.64498124786789e-05,6.352621564883e-05,0.511259210081882
"GNB",1e-04,"global-estimate","admin2","Bedanda",3.47523819899047e-05,8.2925531446964e-05,0.727230751730912
"GNB",1e-04,"global-estimate","admin2","Bissau",0.00025448329563971,0.000607763066494873,1.22361496440773
"GNB",1e-04,"global-estimate","admin2","Bolama",0.00593015530448461,0.0141270341560669,39.3839067220955
"GNB",1e-04,"global-estimate","admin2","Buba",5.17530673094951e-05,0.000123847606520504,1.15694794680672
"GNB",1e-04,"global-estimate","admin2","Bubaque",0.000630713802478794,0.00150819550967342,6.21077311299689
"GNB",1e-04,"global-estimate","admin2","Bula",8.74879026744538e-05,0.000208358883155651,0.478862126136717
"GNB",1e-04,"global-estimate","admin2","Cacine",6.15247307464292e-05,0.000146876534184995,1.04225480740469
"GNB",1e-04,"global-estimate","admin2","Canghungo",0.000239170775763204,0.00057089826825602,1.16613891969481
"GNB",1e-04,"global-estimate","admin2","Caravela",4.13064074460427e-05,0.000100794339225645,1.24218160014388
"GNB",1e-04,"global-estimate","admin2","Catio",0.000103906111487255,0.000250246516361335,0.676597833015304
"GNB",1e-04,"global-estimate","admin2","Empada",5.61223303397755e-05,0.000135336210655662,0.622253651267596
"GNB",1e-04,"global-estimate","admin2","Fulacunda",2.26137219954374e-05,5.35749004952919e-05,0.492163094699861
"GNB",1e-04,"global-estimate","admin2","Mansoa",0.000131929252734061,0.000313662686778828,0.804981080429327
"GNB",1e-04,"global-estimate","admin2","Nhacra",0.000234716356559578,0.000554359976922438,1.0055488607383
"GNB",1e-04,"global-estimate","admin2","Prabis",8.10941605917062e-05,0.000186704239058677,1.05326706978664
"GNB",1e-04,"global-estimate","admin2","Quebo",4.29396915074582e-05,0.000101226220098974,1.03110540723602
"GNB",1e-04,"global-estimate","admin2","Quinhamel",0.00123598909971732,0.00294604059852097,6.19129901725949
"GNB",1e-04,"global-estimate","admin2","Safim",0.000224365422976994,0.000530599526749214,1.0189393484602
"GNB",1e-04,"global-estimate","admin2","Tite",4.23782107674286e-05,9.93619380105677e-05,0.568024324051947
"GNB",2e-04,"global-estimate","admin2","Bambadinca",2.54374978015764e-05,6.37759318183826e-05,-0.0802715032855276
"GNB",2e-04,"global-estimate","admin2","Bedanda",2.87683167291961e-05,7.30315177304111e-05,-0.274283416743544
"GNB",2e-04,"global-estimate","admin2","Bissau",0.000233196378155203,0.000644834764526556,0.376530785048946
"GNB",2e-04,"global-estimate","admin2","Bolama",0.00517508271086041,0.0132324334410197,41.3407960508343
"GNB",2e-04,"global-estimate","admin2","Buba",5.05739708642032e-05,0.000131193895628969,0.191094453922424
"GNB",2e-04,"global-estimate","admin2","Bubaque",0.000582656111098443,0.0015108091758905,6.63076493928972
"GNB",2e-04,"global-estimate","admin2","Bula",8.66676409827185e-05,0.000217170681450147,-0.713330761634072
"GNB",2e-04,"global-estimate","admin2","Cacine",5.86896737477892e-05,0.000148928352948578,-0.67964559160864
"GNB",2e-04,"global-estimate","admin2","Canghungo",0.000239899891968189,0.000605260608255565,0.0904769320247875
"GNB",2e-04,"global-estimate","admin2","Caravela",4.30884678949688e-05,0.000116190365578122,1.46583193177148
"GNB",2e-04,"global-estimate","admin2","Catio",9.96077933278241e-05,0.000256311585699615,-0.502441029891468
"GNB",2e-04,"global-estimate","admin2","Empada",4.99715900716022e-05,0.000127768818511577,-0.64387147900051
"GNB",2e-04,"global-estimate","admin2","Mansoa",0.000123024865517686,0.00030934846290579,-0.204913704974551
"GNB",2e-04,"global-estimate","admin2","Nhacra",0.000228198493431209,0.000587519496541095,0.28371297868859
"GNB",2e-04,"global-estimate","admin2","Prabis",6.82174520728377e-05,0.000172424862589738,0.123782214368809
"GNB",2e-04,"global-estimate","admin2","Quebo",3.46393921732617e-05,8.76373369510168e-05,-0.327841065631982
"GNB",2e-04,"global-estimate","admin2","Quinhamel",0.00113509019015064,0.00296327398500327,6.51624540266638
"GNB",2e-04,"global-estimate","admin2","Safim",0.000203412477852775,0.00051897640170593,0.36911923664226
"GNB",2e-04,"global-estimate","admin2","Tite",4.2645091465789e-05,0.000106149801443753,-0.564039548740098
"GNB",0.001,"global-estimate","admin2","Bolama",0.00556466078183989,0.0132594299820504,39.5493094178201
"GNB",0.001,"global-estimate","admin2","Bubaque",0.000613121364930406,0.00146483415683269,12.1680057829611
"GNB",0.001,"global-estimate","admin2","Quinhamel",0.00124897671914994,0.00297699565342166,5.85752898841057
"GNB",1e-04,"no-estimate","admin1","Biombo",0.001112267793104,0.001112267793104,2.12035396612032
"GNB",1e-04,"no-estimate","admin1","Bissau",0.000606509196390907,0.000606509196390907,1.2395261564544
"GNB",1e-04,"no-estimate","admin1","Bolama",0.00562955834688141,0.00562955834688141,10.5521408249225
"GNB",1e-04,"no-estimate","admin1","Cacheu",0.000187869839322875,0.000187869839322875,0.357724741232281
"GNB",1e-04,"no-estimate","admin1","Oio",0.000170412534904651,0.000170412534904651,0.388913771868905
"GNB",1e-04,"no-estimate","admin1","Quinara",0.000116892351174641,0.000116892351174641,0.266115771824198
"GNB",1e-04,"no-estimate","admin1","Tombali",0.000169110649340516,0.000169110649340516,0.319072211178375
"GNB",2e-04,"no-estimate","admin1","Biombo",0.001112267793104,0.001112267793104,2.10383419958331
"GNB",2e-04,"no-estimate","admin1","Bissau",0.000606509196390907,0.000606509196390907,1.21702490894229
"GNB",2e-04,"no-estimate","admin1","Bolama",0.00562955834688141,0.00562955834688141,10.5521405899002
"GNB",2e-04,"no-estimate","admin1","Cacheu",0.000187869839322875,0.000187869839322875,0.396579808898777
"GNB",2e-04,"no-estimate","admin1","Oio",0.000170412534904651,0.000170412534904651,0.551465774398555
"GNB",2e-04,"no-estimate","admin1","Quinara",0.000116892351174641,0.000116892351174641,0.515578117117012
"GNB",2e-04,"no-estimate","admin1","Tombali",0.000169110649340516,0.000169110649340516,0.41458469370403
"GNB",0.001,"no-estimate","admin1","Biombo",0.001112267793104,0.001112267793104,1.75096026312105
"GNB",0.001,"no-estimate","admin1","Bolama",0.00562955834688141,0.00562955834688141,10.5521405899002
"GNB",1e-04,"no-estimate","admin2","Bambadinca",6.352621564883e-05,6.352621564883e-05,0.263191918524663
"GNB",1e-04,"no-estimate","admin2","Bedanda",8.29255314469639e-05,8.29255314469639e-05,0.503663372022732
"GNB",1e-04,"no-estimate","admin2","Bigene",4.0448178345035e-05,4.0448178345035e-05,0.199760241140609
"GNB",1e-04,"no-estimate","admin2","Bissau",0.000607763066494873,0.000607763066494873,1.25901145258501
"GNB",1e-04,"no-estimate","admin2","Bissora",4.44568872872158e-05,4.44568872872158e-05,0.264077640452436
"GNB",1e-04,"no-estimate","admin2","Bolama",0.0141270341560669,0.0141270341560669,38.7154453585449
"GNB",1e-04,"no-estimate","admin2","Buba",0.000123847606520504,0.000123847606520504,0.891558641018091
"GNB",1e-04,"no-estimate","admin2","Bubaque",0.00150819550967342,0.00150819550967342,5.56888403962906
"GNB",1e-04,"no-estimate","admin2","Bula",0.000208358883155651,0.000208358883155651,0.387873134784129
"GNB",1e-04,"no-estimate","admin2","Cacheu",7.09931762809738e-05,7.09931762809738e-05,0.285962922538711
"GNB",1e-04,"no-estimate","admin2","Cacine",0.000146876534184995,0.000146876534184995,0.943487880170637
"GNB",1e-04,"no-estimate","admin2","Caio",3.98677992623865e-05,3.98677992623865e-05,0.328174032569828
"GNB",1e-04,"no-estimate","admin2","Canghungo",0.00057089826825602,0.00057089826825602,1.19752360218193
"GNB",1e-04,"no-estimate","admin2","Caravela",0.000100794339225645,0.000100794339225645,0.673564375874362
"GNB",1e-04,"no-estimate","admin2","Catio",0.000250246516361335,0.000250246516361335,0.526888039539186
"GNB",1e-04,"no-estimate","admin2","Empada",0.000135336210655662,0.000135336210655662,0.439807672837806
"GNB",1e-04,"no-estimate","admin2","Fulacunda",5.35749004952918e-05,5.35749004952918e-05,0.304363771496081
"GNB",1e-04,"no-estimate","admin2","Galomaro",1.48267329426866e-05,1.48267329426866e-05,0.219579712534667
"GNB",1e-04,"no-estimate","admin2","Mansoa",0.000313662686778828,0.000313662686778828,0.491477822240666
"GNB",1e-04,"no-estimate","admin2","Nhacra",0.000554359976922438,0.000554359976922438,1.0266767753559
"GNB",1e-04,"no-estimate","admin2","Pirada",3.72913745052421e-06,3.72913745052421e-06,0.257514969862299
"GNB",1e-04,"no-estimate","admin2","Prabis",0.000186704239058677,0.000186704239058677,0.647946329034837
"GNB",1e-04,"no-estimate","admin2","Quebo",0.000101226220098975,0.000101226220098975,0.942997196281111
"GNB",1e-04,"no-estimate","admin2","Quinhamel",0.00294604059852097,0.00294604059852097,6.19175540879726
"GNB",1e-04,"no-estimate","admin2","Safim",0.000530599526749214,0.000530599526749214,1.02622749904917
"GNB",1e-04,"no-estimate","admin2","Tite",9.93619380105677e-05,9.93619380105677e-05,0.37376503518136
"GNB",1e-04,"no-estimate","admin2","Xitole",1.40084532773748e-05,1.40084532773748e-05,0.377984369645188
"GNB",2e-04,"no-estimate","admin2","Bambadinca",6.352621564883e-05,6.352621564883e-05,0.3333225062025
"GNB",2e-04,"no-estimate","admin2","Bedanda",8.29255314469639e-05,8.29255314469639e-05,0.647623121225257
"GNB",2e-04,"no-estimate","admin2","Bissau",0.000607763066494873,0.000607763066494873,1.22901547012926
"GNB",2e-04,"no-estimate","admin2","Bolama",0.0141270341560669,0.0141270341560669,39.3839067220955
"GNB",2e-04,"no-estimate","admin2","Buba",0.000123847606520504,0.000123847606520504,1.14497419475567
"GNB",2e-04,"no-estimate","admin2","Bubaque",0.00150819550967342,0.00150819550967342,6.06758977123658
"GNB",2e-04,"no-estimate","admin2","Bula",0.000208358883155651,0.000208358883155651,0.452607330738871
"GNB",2e-04,"no-estimate","admin2","Cacine",0.000146876534184995,0.000146876534184995,1.03991082837455
"GNB",2e-04,"no-estimate","admin2","Caio",3.98677992623865e-05,3.98677992623865e-05,0.493264947221183
"GNB",2e-04,"no-estimate","admin2","Canghungo",0.00057089826825602,0.00057089826825602,1.17826200657293
"GNB",2e-04,"no-estimate","admin2","Caravela",0.000100794339225645,0.000100794339225645,0.916180659880653
"GNB",2e-04,"no-estimate","admin2","Catio",0.000250246516361335,0.000250246516361335,0.605899019696782
"GNB",2e-04,"no-estimate","admin2","Empada",0.000135336210655662,0.000135336210655662,0.578952652887914
"GNB",2e-04,"no-estimate","admin2","Fulacunda",5.35749004952918e-05,5.35749004952918e-05,0.429362462799874
"GNB",2e-04,"no-estimate","admin2","Mansoa",0.000313662686778828,0.000313662686778828,0.736122431616276
"GNB",2e-04,"no-estimate","admin2","Nhacra",0.000554359976922438,0.000554359976922438,1.08613031490921
"GNB",2e-04,"no-estimate","admin2","Prabis",0.000186704239058677,0.000186704239058677,1.08756833344726
"GNB",2e-04,"no-estimate","admin2","Quebo",0.000101226220098975,0.000101226220098975,0.989787863006091
"GNB",2e-04,"no-estimate","admin2","Quinhamel",0.00294604059852097,0.00294604059852097,6.19139986863476
"GNB",2e-04,"no-estimate","admin2","Safim",0.000530599526749214,0.000530599526749214,1.12375256120979
"GNB",2e-04,"no-estimate","admin2","Tite",9.93619380105677e-05,9.93619380105677e-05,0.50778110155841
"GNB",0.001,"no-estimate","admin2","Bolama",0.0141270341560669,0.0141270341560669,39.4666080699578
"GNB",0.001,"no-estimate","admin2","Buba",0.000123847606520504,0.000123847606520504,1.74059301517661
"GNB",0.001,"no-estimate","admin2","Bubaque",0.00150819550967342,0.00150819550967342,9.62323675540316
"GNB",0.001,"no-estimate","admin2","Cacine",0.000146876534184995,0.000146876534184995,2.90000322435924
"GNB",0.001,"no-estimate","admin2","Caravela",0.000100794339225645,0.000100794339225645,4.07498870720295
"GNB",0.001,"no-estimate","admin2","Nhacra",0.000554359976922438,0.000554359976922438,0.143860079173993
"GNB",0.001,"no-estimate","admin2","Quinhamel",0.00294604059852097,0.00294604059852097,6.11655872414784
"GNB",0.001,"no-estimate","admin2","Safim",0.000530599526749214,0.000530599526749214,0.176225636052401
"KEN",1e-04,"district-estimate","admin1","Elgeyo-Marakwet",7.4289732224881e-05,0.00014213048820763,0.399948383027756
"KEN",1e-04,"district-estimate","admin1","Embu",9.24380703873556e-05,0.000180859342345099,0.45037931594416
"KEN",1e-04,"district-estimate","admin1","Garissa",0.000624721829101032,0.00119975768668243,2.30557392953023
"KEN",1e-04,"district-estimate","admin1","Homa Bay",0.000116118742679549,0.00027037931661523,0.477564794468665
"KEN",1e-04,"district-estimate","admin1","Kirinyaga",0.000148554048003168,0.00028344775296847,0.560992901337526
"KEN",1e-04,"district-estimate","admin1","Mandera",0.000642289757125146,0.00125498250601545,2.29718609954385
"KEN",1e-04,"district-estimate","admin1","Marsabit",0.000155430091643422,0.000309063112090117,0.624079980158824
"KEN",1e-04,"district-estimate","admin1","Migori",0.000164062661791452,0.000356958029199557,0.637653529006114
"KEN",1e-04,"district-estimate","admin1","Murang'a",0.000102993880671305,0.000195565064376164,0.427443883087168
"KEN",1e-04,"district-estimate","admin1","Siaya",9.51022243001679e-05,0.000198132295886828,0.446735695799747
"KEN",1e-04,"district-estimate","admin1","Tana River",0.000376004881427451,0.000736828518560915,1.45625096307146
"KEN",1e-04,"district-estimate","admin1","Tharaka-Nithi",0.000383009546523732,0.000729573877284264,1.4304440239112
"KEN",1e-04,"district-estimate","admin1","Trans Nzoia",2.6682701480798e-05,5.05879193920166e-05,0.401170942378197
"KEN",1e-04,"district-estimate","admin1","Wajir",0.000516077090585574,0.000960080119668224,4.054588068997
"KEN",1e-04,"district-estimate","admin1","West Pokot",0.000247534849367282,0.000467141229320901,0.947962313812963
"KEN",2e-04,"district-estimate","admin1","Garissa",0.000624721829101032,0.00119975768668243,2.27871242904814
"KEN",2e-04,"district-estimate","admin1","Homa Bay",0.000116118742679549,0.00027037931661523,0.801323175531217
"KEN",2e-04,"district-estimate","admin1","Kirinyaga",0.000148554048003168,0.00028344775296847,0.75115622380609
"KEN",2e-04,"district-estimate","admin1","Mandera",0.000642289757125146,0.00125498250601545,2.27043273030722
"KEN",2e-04,"district-estimate","admin1","Marsabit",0.000155430091643422,0.000309063112090117,0.837929861871899
"KEN",2e-04,"district-estimate","admin1","Migori",0.000164062661791452,0.000356958029199557,0.767138212212758
"KEN",2e-04,"district-estimate","admin1","Tana River",0.000376004881427451,0.000736828518560915,1.84389515268984
"KEN",2e-04,"district-estimate","admin1","Tharaka-Nithi",0.000383009546523732,0.000729573877284264,1.43977309996181
"KEN",2e-04,"district-estimate","admin1","Wajir",0.000516077090585574,0.000960080119668224,4.05457886147521
"KEN",2e-04,"district-estimate","admin1","West Pokot",0.000247534849367282,0.000467141229320901,1.01311173273252
"KEN",0.001,"district-estimate","admin1","Garissa",0.000624721829101032,0.00119975768668243,3.67021326896924
"KEN",0.001,"district-estimate","admin1","Mandera",0.000642289757125146,0.00125498250601545,4.12250206167056
"KEN",0.001,"district-estimate","admin1","Wajir",0.000516077090585574,0.000960080119668224,4.3841772842081
"KEN",1e-04,"district-estimate","admin2","805",4.40572685457506e-05,8.45315424254116e-05,0.841206804848718
"KEN",1e-04,"district-estimate","admin2","Alego Usonga",4.71587931987248e-05,8.70608221152783e-05,0.396811434151239
"KEN",1e-04,"district-estimate","admin2","Banissa",3.79393021174223e-05,8.03635682033512e-05,0.963650677012337
"KEN",1e-04,"district-estimate","admin2","Baringo Central",3.04201182708407e-05,6.02290370589936e-05,0.432089036902762
"KEN",1e-04,"district-estimate","admin2","Baringo North",4.44790216091989e-05,8.62950146888177e-05,0.534264919804781
"KEN",1e-04,"district-estimate","admin2","Belgut",2.87219871966133e-05,4.76620453954049e-05,0.484860775268502
"KEN",1e-04,"district-estimate","admin2","Bomet Central",7.21314160658624e-05,0.00015109884758785,0.439888310641015
"KEN",1e-04,"district-estimate","admin2","Bomet East",4.75639064754762e-05,9.32724935541216e-05,0.632548298061291
"KEN",1e-04,"district-estimate","admin2","Bondo",0.00023154554822664,0.000432047460722428,1.60245935431922
"KEN",1e-04,"district-estimate","admin2","Budalangi",2.77352694474545e-05,5.61986845727731e-05,0.465374462240989
"KEN",1e-04,"district-estimate","admin2","Bura",0.000327388934511818,0.000650725056619737,2.36122472151821
"KEN",1e-04,"district-estimate","admin2","Butula",4.64827374451476e-05,8.82984306295651e-05,0.344032274948091
"KEN",1e-04,"district-estimate","admin2","Central Imenti",8.47281574394422e-05,0.000166919877941005,1.07208045928404
"KEN",1e-04,"district-estimate","admin2","Changamwe",5.35519095213311e-05,0.000105405319876627,0.467557575700557
"KEN",1e-04,"district-estimate","admin2","Chepalungu",3.63285415363644e-05,6.53191759509841e-05,0.616094834759893
"KEN",1e-04,"district-estimate","admin2","Cherangany",3.68134148755131e-05,7.35074272411381e-05,0.738964725127845
"KEN",1e-04,"district-estimate","admin2","Chuka/Igambang'Ombe",3.24511956275533e-05,6.44137941903674e-05,0.443484751568816
"KEN",1e-04,"district-estimate","admin2","Daadab",0.00098281099174708,0.00190726764756329,3.50780458050971
"KEN",1e-04,"district-estimate","admin2","Dagoretti North",7.74578314695727e-05,0.000150546954617485,0.340669027169982
"KEN",1e-04,"district-estimate","admin2","Dagoretti South",7.6161710176337e-05,0.000149570101249698,0.398591629166708
"KEN",1e-04,"district-estimate","admin2","Eldama Ravine",9.4370472790193e-05,0.000175201395829572,0.530130349786731
"KEN",1e-04,"district-estimate","admin2","Embakasi Central",2.62899923796038e-05,5.6582047385199e-05,0.410267674296862
"KEN",1e-04,"district-estimate","admin2","Embakasi East",2.55348867689144e-05,5.18861236200523e-05,0.351461736495059
"KEN",1e-04,"district-estimate","admin2","Embakasi North",2.66042079891869e-05,5.785911413244e-05,0.446998183676191
"KEN",1e-04,"district-estimate","admin2","Embakasi South",2.59575606634082e-05,5.27502807000145e-05,0.120839714883811
"KEN",1e-04,"district-estimate","admin2","Embakasi West",2.66568687621843e-05,5.06985729121284e-05,0.417399234212255
"KEN",1e-04,"district-estimate","admin2","Fafi",0.000942810258765325,0.00178957019338707,3.91367426394477
"KEN",1e-04,"district-estimate","admin2","Funyula",6.79639918089257e-05,0.000132073208927831,0.484717467477759
"KEN",1e-04,"district-estimate","admin2","Ganze",2.53432939917611e-05,4.75063049045932e-05,0.398526926092879
"KEN",1e-04,"district-estimate","admin2","Garissa Township",0.000777558386600721,0.00149715697388389,5.71307616576669
"KEN",1e-04,"district-estimate","admin2","Garsen",0.000717216526406122,0.00139485614803617,5.19179852369774
"KEN",1e-04,"district-estimate","admin2","Gatanga",4.63701203253126e-05,9.24243418326096e-05,0.568679190024243
"KEN",1e-04,"district-estimate","admin2","Gem",9.06413980557741e-06,1.74556197660649e-05,0.403045807663825
"KEN",1e-04,"district-estimate","admin2","Gichugu",9.76180173767758e-05,0.000187278669459832,0.614399815804814
"KEN",1e-04,"district-estimate","admin2","Gilgil",6.62770632088673e-05,0.000122688292100738,0.511152328018609
"KEN",1e-04,"district-estimate","admin2","Igembe South",0.000451010970523079,0.000924659410851753,2.01440803671414
"KEN",1e-04,"district-estimate","admin2","Ijara",0.000344611590262637,0.00067970994115637,1.80127544522835
"KEN",1e-04,"district-estimate","admin2","Jomvu",5.76744095808071e-05,0.000117424239263347,0.336093956384646
"KEN",1e-04,"district-estimate","admin2","Kabete",7.57966088101761e-05,0.000142987986465349,0.399986741328558
"KEN",1e-04,"district-estimate","admin2","Kacheliba",3.38404072231788e-05,6.88385078270785e-05,1.1861746006164
"KEN",1e-04,"district-estimate","admin2","Kajiado East",2.7118977114154e-05,5.55179669675775e-05,0.52904503739459
"KEN",1e-04,"district-estimate","admin2","Kajiado North",8.56991009986757e-05,0.000166698383522093,0.558548125133515
"KEN",1e-04,"district-estimate","admin2","Kajiado West",4.79816288037745e-05,8.96688271111071e-05,0.343599024347247
