"ISO","threshold","confirmation_lens","tp_cumu_lb","tp_cumu_median","tp_cumu_ub","efficiency_lb","efficiency_median","efficiency_ub","ac_lb","ac_median","ac_ub","admin_level"
"ETH",1e-04,"district-estimate",0,9344328.79317743,14717866.1905533,0.382429353006634,0.686146568856904,1.25583941016171,2.38418579739941e-07,6090.95816344022,18587.4194814485,"admin1"
"ETH",1e-04,"global-estimate",0,9344328.79317743,9929066.83053936,0.373565367680312,0.713277636722907,1.26322618775656,0,6029.42459501324,11027.3627581496,"admin1"
"ETH",1e-04,"no-estimate",14482261.2733556,31754980.4621316,52230520.2877212,0.209132036821607,0.403838581375556,1.05600007464156,6217.36421794,13449.4183148146,23628.3276960745,"admin1"
"ETH",2e-04,"district-estimate",0,0,9929066.83053936,0.7178142245506,0.848797037661519,1.45919847316358,-1.52587890056566e-05,1.0021030885099e-06,11027.3627581496,"admin1"
"ETH",2e-04,"global-estimate",0,0,4555529.43316352,1.28963327228397,3.22207711220446,3.84452495184141,-1186.37419239655,5350.57820580724,33045.5312564105,"admin1"
"ETH",2e-04,"no-estimate",0,9344328.79317743,9811103.179843,0.384779895772002,0.722041015626064,1.25756984931449,1.17719164127728e-07,6090.95816344022,11027.3627581496,"admin1"
"ETH",0.001,"district-estimate",0,0,0,NA,NA,NA,-1.52587890056566e-05,6.70552249976142e-08,6.94729384453516e-05,"admin1"
"ETH",0.001,"global-estimate",0,0,0,NA,NA,NA,-1.52587890056566e-05,6.70552249976142e-08,6.94729384453516e-05,"admin1"
"ETH",0.001,"no-estimate",0,0,0,NA,NA,NA,-1.52587890056566e-05,6.70552249976142e-08,6.94729384453516e-05,"admin1"
"ETH",1e-04,"district-estimate",6976906.42239452,15642584.9757609,22457659.9814336,0.83115502756939,1.26740236195943,2.59358358276833,10345.3349289211,20409.4588872082,31257.5185104451,"admin2"
"ETH",1e-04,"global-estimate",5020688.49190168,13637329.3218863,20531918.5663997,0.826495341003419,1.33714811092233,2.79106911394038,8914.11874378556,17538.0486786096,30726.449257039,"admin2"
"ETH",1e-04,"no-estimate",19689586.8062962,26247265.830443,34024301.8358279,0.574922809301912,0.910910764761469,1.482918109772,15966.3932890777,24042.4381689955,33443.1830050097,"admin2"
"ETH",2e-04,"district-estimate",2567754.24973183,8470392.88814228,13854398.03534,0.914262260446001,1.64871489715427,5.59577900595275,4540.99935440374,13125.9755637478,22616.5797733762,"admin2"
"ETH",2e-04,"global-estimate",178826.57769142,4549043.81120391,12558652.2970908,0.426936790018408,3.41257593132069,54.5983509077188,2886.17583342271,15407.6641436424,33229.3977149505,"admin2"
"ETH",2e-04,"no-estimate",8698827.75502911,15070394.7614423,21477435.5567274,0.762387378466583,1.24559441342571,2.3183595714997,10997.1929740829,19856.6926935135,30974.3816943205,"admin2"
"ETH",0.001,"district-estimate",0,0,1760480.94503304,4.31129593475968e-07,3.62692463840428,8.00606815062641,0,5.5992044786627e-05,10664.5369449215,"admin2"
"ETH",0.001,"global-estimate",0,0,1656807.93032872,4.21338297681007e-07,1.45287274526797e-06,8.07173431366598,-7.91624436141668e-09,4.01412256012972e-05,9507.21770871466,"admin2"
"ETH",0.001,"no-estimate",0,1656807.93032872,2938771.89862505,1.25616866651021,3.00959414379316,7.45708656010358,5.90225684081198e-08,4455.65972891729,14082.3922867912,"admin2"
"GHA",1e-04,"district-estimate",24279949.9456674,30018459.2412385,34063961.5885058,1.11896441748216,1.38659113318041,1.70506151052952,33827.1999382019,41425.9356203079,50014.2846103192,"admin1"
"GHA",1e-04,"global-estimate",19817260.7381194,24287162.0636762,32309608.6454172,1.37129915219266,1.55917479780362,1.79342440427126,29111.018923378,38997.5156645775,48997.4356433392,"admin1"
"GHA",1e-04,"no-estimate",35409228.1906814,39960673.9544086,42237857.033668,0.980957117201312,1.18100345180219,1.38567065889882,38407.4898282647,45923.5985249281,54669.1185274005,"admin1"
"GHA",2e-04,"district-estimate",10209481.7705207,15718854.8133424,19888990.2172275,1.49549777008644,1.95118165377956,2.43374460794904,17354.7956604481,31545.32035923,41772.6798333645,"admin1"
"GHA",2e-04,"global-estimate",10209481.7705207,10370962.0628095,15720653.7233183,1.15579267561056,2.4708664217452,4.87526696052568,11373.1196670056,29632.131795764,52947.8563738704,"admin1"
"GHA",2e-04,"no-estimate",26126264.931236,29999706.0625029,32390865.9900108,1.12491185516414,1.39994015247263,1.72037828609697,33836.5793773889,40879.2818994522,48997.4356433392,"admin1"
"GHA",0.001,"district-estimate",0,0,0,NA,NA,NA,-0.000122070310249001,7.62939500020821e-06,0.000129699705037822,"admin1"
"GHA",0.001,"global-estimate",0,0,0,NA,NA,NA,-0.000122070310249001,7.62939500020821e-06,0.000129699705037822,"admin1"
"GHA",0.001,"no-estimate",0,2935129.71766141,6760395.31405847,1.68355752929078,2.28284286742829,2.90959695640844,7.48634335527854e-06,7791.26933288575,18349.5924634695,"admin1"
"GHA",1e-04,"district-estimate",19374571.7415351,21117490.8049615,22751786.6818292,1.75468767714628,2.08752386461478,2.43039082607014,36048.8063667913,43915.4021303927,52920.669868926,"admin2"
"GHA",1e-04,"global-estimate",17508797.6117868,18802196.1445528,20925504.7820778,1.88110297983558,2.2000608544795,2.46009465255049,32972.1614509953,41381.2427718837,51326.8972211064,"admin2"
"GHA",1e-04,"no-estimate",26294444.0734474,26974550.1507841,27583080.1542075,1.4668050355974,1.74223003866914,2.04104483672636,39457.4917365424,46973.4535040986,55071.9129062824,"admin2"
"GHA",2e-04,"district-estimate",11013029.5185317,14065568.1670942,16202993.0746679,2.23113441538207,2.69875917065626,3.13815257658608,28160.8892739941,37609.8827883308,46911.0174278975,"admin2"
"GHA",2e-04,"global-estimate",5022037.13686124,9604000.86147294,13574059.0075572,1.98714832313227,3.72908819779583,10.6963605287985,23329.931095415,38115.6015189623,57187.202786696,"admin2"
"GHA",2e-04,"no-estimate",20380645.4312944,21303417.3588351,22276328.2784812,1.68728694974974,2.03313103645534,2.44118770505083,36151.5838659156,43431.0130340508,51435.4157320681,"admin2"
"GHA",0.001,"district-estimate",808687.33573542,1429208.11783553,2321132.67813278,5.74014006775958,8.32949699782773,11.6147209533566,5870.34468754765,11904.7120100192,17724.1260205319,"admin2"
"GHA",0.001,"global-estimate",734464.242545754,903800.40255354,1018164.54946384,6.35858162965369,8.99285823006673,12.0763336981034,5303.2553416248,8142.42311595124,11750.328003088,"admin2"
"GHA",0.001,"no-estimate",4363436.2278217,4517320.22216494,4662837.98026622,3.70974372856718,4.61204875143115,5.5059880386712,16652.5192395782,20744.0806397524,24872.3111100877,"admin2"
"GIN",1e-04,"district-estimate",4936077.12578595,8078106.26619832,10913579.95225,0.74563907098372,1.29208777569554,1.79544391600403,4288.81428078841,10462.0221020281,15722.6461562746,"admin1"
"GIN",1e-04,"global-estimate",4054508.10502323,7213352.33179697,9131725.92859132,0.799117859127354,1.36231578387275,1.82669506253404,3093.70256714746,9705.1228710115,15605.1677485265,"admin1"
"GIN",1e-04,"no-estimate",9003663.12147999,10740417.1097554,11794036.7721484,0.672508648576057,1.10182325320883,1.49995287913007,7223.02339562476,11874.6628575697,16143.4858786855,"admin1"
"GIN",2e-04,"district-estimate",2596281.97632662,5607943.49498893,7511850.58216299,0.852220089267309,1.46343863033826,2.39189246427704,2415.1761888504,6628.13570533693,13498.5104186311,"admin1"
"GIN",2e-04,"global-estimate",1247557.34780957,2630044.43731568,5974493.19330667,0.0382832159433526,1.78612698012467,7.38161590412812,-72.8878998521713,5855.35662466288,20783.2466745623,"admin1"
"GIN",2e-04,"no-estimate",5607943.49498893,7213352.33179697,9905644.34165201,0.736450562355969,1.28848549119985,1.91283955968768,5310.3625989221,10120.8131614774,14324.4107393071,"admin1"
"GIN",0.001,"district-estimate",0,0,0,NA,NA,NA,-7.82012985034441e-06,0,7.62976752923319e-06,"admin1"
"GIN",0.001,"global-estimate",0,0,0,NA,NA,NA,-7.82012985034441e-06,0,7.62976752923319e-06,"admin1"
"GIN",0.001,"no-estimate",0,0,0,NA,NA,NA,-7.82012985034441e-06,0,7.62976752923319e-06,"admin1"
"GIN",1e-04,"district-estimate",5700063.21410775,7241264.08614136,7849927.36561772,0.960507794356588,1.58619571707461,2.17131519929208,5688.72020988723,11518.6391710236,15979.4600017539,"admin2"
"GIN",1e-04,"global-estimate",4634088.58745379,7031792.99718303,7796401.31214324,0.9194952215634,1.60405415669909,2.15711369638985,4485.83089839113,11291.6308542418,16142.8857738323,"admin2"
"GIN",1e-04,"no-estimate",7783678.39134828,8661365.233003,9462625.76507518,0.849195977072549,1.3903861334938,1.92998523338768,7471.77413064186,12073.8926048228,16431.0500708855,"admin2"
"GIN",2e-04,"district-estimate",2762039.64952098,5081567.42556819,6806690.58924192,1.00435154384503,1.66093430886606,2.33140168205944,3102.47087985759,8017.91395105514,15010.8793597287,"admin2"
"GIN",2e-04,"global-estimate",165975.198803044,3804667.8865825,6347935.92856454,0.403350144599216,1.98962546808988,44.9609050456868,1676.34140624957,7692.55671108641,20885.9186755903,"admin2"
"GIN",2e-04,"no-estimate",6395223.92996461,7322753.92059864,7807165.28353627,0.955982145071936,1.57821934739517,2.15701880383639,6963.55732527012,11552.1296186498,16137.7321280885,"admin2"
"GIN",0.001,"district-estimate",0,0,0,NA,NA,NA,-3.80743298507014e-06,1.80676580098169e-07,0.000102113327087097,"admin2"
"GIN",0.001,"global-estimate",0,0,0,NA,NA,NA,-3.80743298507014e-06,1.80676580098169e-07,0.000102113327087097,"admin2"
"GIN",0.001,"no-estimate",0,0,637636.418503814,0.276739778552428,1.05621853930019,1.87560969528244,-3.80743298507014e-06,3.74391675432573e-07,880.744610429852,"admin2"
"GNB",1e-04,"district-estimate",1019817.65900071,1468312.62014368,1937473.12596903,1.21017754579663,1.70847109973844,2.35229076140639,1354.52483880818,2533.37100253999,3414.27222488076,"admin1"
"GNB",1e-04,"global-estimate",1019817.65900071,1127254.62028245,1664608.64692003,1.33459627867152,1.88525525158951,2.28059895711456,1366.1262341192,2101.55681101978,3401.0680456683,"admin1"
"GNB",1e-04,"no-estimate",2017478.94405548,2245108.96385217,2406134.48543992,0.858024417063557,1.24495576467462,1.62209476004817,1816.74564648913,2773.88309223205,3686.37419458851,"admin1"
"GNB",2e-04,"district-estimate",306318.972712965,1021612.70443973,1060459.64029931,1.51543456228633,2.08456953830017,3.08508601707446,816.826750498637,1932.61177548766,2697.79053948224,"admin1"
"GNB",2e-04,"global-estimate",306318.972712965,735150.884652838,1060459.64029931,-0.11597076258563,2.42059645849418,6.32788658551466,-35.0398832265291,1921.72372547537,4529.92221241155,"admin1"
"GNB",2e-04,"no-estimate",1338167.86360197,1489110.34194216,1819177.32846036,1.10975333583647,1.69865447093346,2.3079867074585,1619.18091697842,2514.20471552014,3401.0680456683,"admin1"
"GNB",0.001,"district-estimate",0,31156.868119154,47439.8073015046,4.92789017872493,10.6974798678698,16.9243472546075,1.90734860083808e-06,311.673139512539,788.702906562389,"admin1"
"GNB",0.001,"global-estimate",0,46664.7364224796,47439.8073015046,3.78823319806856,10.9048218080447,16.925776729622,4.64916230979995e-07,457.127257034183,788.702906562389,"admin1"
"GNB",0.001,"no-estimate",150999.963196146,171096.379595548,322207.967642489,1.96474372038011,4.08996131460821,6.71105002445561,314.732373972982,701.745204336942,1038.02339263409,"admin1"
"GNB",1e-04,"district-estimate",1060381.29229552,1482524.9746231,1639244.05464517,1.42184470406238,1.90167661171055,2.39023335768437,1633.14952148681,2780.43326394493,3725.07620171635,"admin2"
"GNB",1e-04,"global-estimate",951387.075684532,1173713.63823996,1662933.9540661,1.51159617568444,1.95708713330379,2.28832245610933,1485.91433010925,2317.18175782706,3705.56660663,"admin2"
"GNB",1e-04,"no-estimate",1672013.40888992,1789664.80435272,1948170.10258771,1.14198034577912,1.62856994789567,2.06091155973802,1992.45242961819,2909.86775485199,3798.75799203992,"admin2"
"GNB",2e-04,"district-estimate",282123.027205722,915371.316944136,1097255.68690782,1.78211551461385,2.3976446617212,4.95546877642974,1085.69879027178,2135.1635097297,2795.98540040075,"admin2"
"GNB",2e-04,"global-estimate",120469.192956222,514208.468162001,1049182.94477477,0.860425121959527,4.00356097258895,35.4925576965942,729.004262334787,2133.36631242116,4465.44466595746,"admin2"
"GNB",2e-04,"no-estimate",1369205.70482475,1526661.30864818,1677516.20643942,1.28545376846761,1.80477604042678,2.29145012160626,1830.95563622234,2787.31539529192,3695.12048228733,"admin2"
"GNB",0.001,"district-estimate",13358.4177919772,82470.2533165916,97078.5305774637,6.11752409315596,11.3167535167731,44.2298031434513,372.819078863866,860.899296483375,1291.47618967757,"admin2"
"GNB",0.001,"global-estimate",13358.4177919772,85794.5187900514,90538.4456828174,6.05985130631906,11.310050608388,36.2535976641782,269.628221603875,818.560762722104,1289.46148820737,"admin2"
"GNB",0.001,"no-estimate",121310.79068053,121310.79068053,157041.499759647,5.28425191468715,9.12126460277227,13.306727492742,697.41949006566,1135.7063703665,1611.99870559492,"admin2"
"KEN",1e-04,"district-estimate",14292321.9600741,19576488.5333296,23618019.0840637,1.16008769388783,1.83154240897575,2.50518471140044,18127.3035226189,36379.5530487895,54176.8439805739,"admin1"
"KEN",1e-04,"global-estimate",13229031.0375165,17241219.721912,21171564.0045625,1.2590965648517,1.98656444593579,2.57059647511281,16762.7282184536,34639.4956056029,54029.2215667976,"admin1"
"KEN",1e-04,"no-estimate",25040491.769556,28820995.4979003,33384678.3589692,0.834955653679321,1.37816816831546,1.9292183645624,22809.9670447892,39292.104990704,57393.6523955065,"admin1"
"KEN",2e-04,"district-estimate",7768003.14357917,12208992.9185389,16243742.6089503,1.54913615773904,2.48345309791899,3.49107142852295,12122.8267214446,30323.7659300938,49428.3252148423,"admin1"
"KEN",2e-04,"global-estimate",6328244.41982346,10293488.0362862,14336872.7508352,1.17956340014548,3.06403474329467,5.6755997320221,8136.65276389383,29110.0089699794,63701.7748718655,"admin1"
"KEN",2e-04,"no-estimate",15806911.1424148,20145409.3393565,23326191.8673097,1.08780171997515,1.7701438210558,2.45884505208879,18737.4804445952,36183.5151453596,54466.7870755007,"admin1"
"KEN",0.001,"district-estimate",0,0,3808786.34221575,3.64969356299551,4.30966703960808,5.24070849008598,-9.05990587568572e-07,0.000136367974927859,18100.3195024133,"admin1"
"KEN",0.001,"global-estimate",0,0,1201261.82141906,3.7773814834588,4.81672691632198,5.36102887881054,-9.6410511351841e-07,5.02392647947353e-05,5871.78485827503,"admin1"
"KEN",0.001,"no-estimate",2106910.16221161,4631630.3319115,6416754.29646195,1.87049323292422,3.11494463160018,4.35769064776066,4121.80576780401,14374.3933316171,25708.0760021304,"admin1"
"KEN",1e-04,"district-estimate",10476229.5714636,12348649.0138429,13888905.1820879,2.01179406080776,3.31301342919878,4.56558113657783,23111.5797297954,40248.6524516384,57618.9951921025,"admin2"
"KEN",1e-04,"global-estimate",8698615.31278675,10474875.6828509,12606534.8299635,2.36346780514551,3.82396854909208,4.78419630281048,21442.3902323815,38800.4020561351,56903.9133902301,"admin2"
"KEN",1e-04,"no-estimate",18312112.6489469,20356669.6057146,22342081.7643287,1.24122046097438,2.14127733513717,2.98958154857422,26394.1013616665,42837.1061207004,60431.2004214101,"admin2"
"KEN",2e-04,"district-estimate",6397747.08534119,7706276.25298826,9811458.7256991,2.83376333391077,4.73426239867328,6.56018138069496,19905.1501192317,36900.4576047965,53932.5687563895,"admin2"
"KEN",2e-04,"global-estimate",4221838.25529365,6203472.75825065,8260369.56250853,3.24922762000106,6.08613820159513,12.261245626627,17288.4502854333,37393.0263157213,69142.5787020133,"admin2"
"KEN",2e-04,"no-estimate",10380061.5783703,11820366.2858149,13201829.3894425,2.03912387357212,3.40296105882125,4.52244821592892,22744.2277560258,39543.9526509376,57002.1852527942,"admin2"
"KEN",0.001,"district-estimate",1021237.24369679,1913179.21365226,2853743.30567968,5.2820690004122,11.7014783746897,19.7013874099784,5362.40015315459,23250.9536039536,39388.7065538433,"admin2"
"KEN",0.001,"global-estimate",640247.367637758,1670061.32623644,2401437.65437208,4.6753817738918,12.7552697854458,17.7175991817299,2991.60978423162,20571.810594443,39138.709574634,"admin2"
"KEN",0.001,"no-estimate",3161894.19994407,3755951.7449674,4829767.95948386,3.94006801103909,7.5977873785973,10.5476719272372,13464.5534024981,29404.55015736,46263.8586101046,"admin2"
"LBR",1e-04,"district-estimate",582756.190008031,910801.611532358,1662615.89377143,0.837031701620193,1.63634151836135,4.56069336512671,839.305438120664,1749.74363436922,2877.59156903252,"admin1"
"LBR",1e-04,"global-estimate",544356.884836812,910801.611532358,1662615.89377143,0.832524344836332,1.79753792663813,4.56069336512671,690.01574324891,1685.86984455586,2827.58324662074,"admin1"
"LBR",1e-04,"no-estimate",582756.190008031,1369260.21033095,3137317.65680945,0.619094849161659,1.2829464163919,4.56069336512671,1022.74414671324,1928.09495267272,3316.36500977596,"admin1"
"LBR",2e-04,"district-estimate",386417.352409484,599687.230537383,1204458.40042939,0.878840930772035,1.97296008834319,4.56092614179935,463.12280755341,1558.16037851572,2819.01801633127,"admin1"
"LBR",2e-04,"global-estimate",0,599687.230537383,994018.089377409,0.229380363843135,2.60629794380808,7.0391168808761,41.6226887994447,1650.45039326674,4362.19785181685,"admin1"
"LBR",2e-04,"no-estimate",582756.190008031,910801.611532358,1662615.89377143,0.836801475478631,1.75647222376505,4.56069336512671,882.913013966382,1729.01998096704,2827.58324662074,"admin1"
"LBR",0.001,"district-estimate",0,0,411079.888563124,3.61058694553453,3.83129272216822,6.35001961009961,0,0,1753.77189007476,"admin1"
"LBR",0.001,"global-estimate",0,0,0,4.596722416363,5.25074599202409,7.2706665928719,0,0,0,"admin1"
"LBR",0.001,"no-estimate",0,132326.408444017,609930.301829853,1.06899981242457,2.89232975692559,4.769889988278,0,317.655367054511,1782.61056351848,"admin1"
"LBR",1e-04,"district-estimate",326457.027970033,645907.523856925,1557326.02364057,1.2023718913771,2.63320359386539,7.24052022220959,940.699818909529,1877.38385402574,3266.99948752656,"admin2"
"LBR",1e-04,"global-estimate",289334.818030207,528283.014146737,1238012.38231558,1.30011574963007,2.80002886019978,7.20645983913202,880.639916971,1847.7416731324,2973.41742970902,"admin2"
"LBR",1e-04,"no-estimate",342947.086537193,824556.840588619,2214516.3869769,0.916242758741584,2.15300297567271,6.65790414492398,1108.82633459058,1995.19705464691,3276.1599205175,"admin2"
"LBR",2e-04,"district-estimate",247065.058548879,426466.437620647,845356.355783521,1.45592989792692,3.93286334328113,7.71798560092831,681.322472744598,1709.4279626715,2813.3880037098,"admin2"
"LBR",2e-04,"global-estimate",103709.088567335,374497.618770826,789299.473375435,0.995100352664451,5.01450874381265,21.0519200322349,416.990189075229,1872.971269943,4517.37050028755,"admin2"
"LBR",2e-04,"no-estimate",327710.44141478,624340.847020996,1329437.44723243,1.14137595593442,2.65265988192364,7.20645983913202,965.626690369553,1862.64259322453,2973.41368220631,"admin2"
"LBR",0.001,"district-estimate",0,122012.206128716,288879.293047963,3.67098969018924,5.6777818552556,21.2977607028201,0,748.384759164416,1975.61529430151,"admin2"
"LBR",0.001,"global-estimate",0,28395.7607057039,255819.344968127,3.26155482507376,5.95763826942494,25.308925342076,0,128.759137369692,1785.71441311271,"admin2"
"LBR",0.001,"no-estimate",33391.7010464596,279706.897654624,540387.747914441,1.63491716939518,4.3349732974526,14.053284003037,129.242797940969,1265.34391552647,2711.9094365467,"admin2"
"MDG",1e-04,"district-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",1e-04,"global-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",1e-04,"no-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",2e-04,"district-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",2e-04,"global-estimate",0,0,0,NA,NA,NA,-83.2898244500158,111.861301958561,1787.11103213132,"admin1"
"MDG",2e-04,"no-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",0.001,"district-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",0.001,"global-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",0.001,"no-estimate",0,0,0,NA,NA,NA,0,0,1.22189522244743e-07,"admin1"
"MDG",1e-04,"district-estimate",0,0,0,0.408768297151094,0.442168535012766,0.475568772874438,-1.79931522822224e-07,0,3.71299687289481e-06,"admin2"
"MDG",1e-04,"global-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MDG",1e-04,"no-estimate",0,0,1845433.49789929,0.12436635024413,0.252198708715681,0.45917171667316,-1.79931522822224e-07,0,289.607146821172,"admin2"
"MDG",2e-04,"district-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MDG",2e-04,"global-estimate",0,0,0,NA,NA,NA,-83.2898311952129,111.861303951591,1787.11099664923,"admin2"
"MDG",2e-04,"no-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MDG",0.001,"district-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MDG",0.001,"global-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MDG",0.001,"no-estimate",0,0,0,NA,NA,NA,-1.79931522822224e-07,0,8.37445243162539e-07,"admin2"
"MLI",1e-04,"district-estimate",0,552012.821484387,2669219.03420442,0.353670575393739,0.404617856549046,0.495205321762616,0,194.158187250607,1216.91620197408,"admin1"
"MLI",1e-04,"global-estimate",0,0,1482610.84987466,0.233402114536798,0.360250717731845,0.499124306146176,0,1.49011610967031e-08,517.083453953081,"admin1"
"MLI",1e-04,"no-estimate",2511279.6501131,2511279.6501131,5185750.66279191,0.232919357254852,0.335116014347426,0.481177668485637,650.223800837574,922.351252734662,1577.75427208091,"admin1"
"MLI",2e-04,"district-estimate",0,0,0,NA,NA,NA,0,7.91624210454145e-09,7.82031561606844e-06,"admin1"
"MLI",2e-04,"global-estimate",0,0,666510.110436689,0.108739854147695,0.739636630953797,1.5517016447278,-91.3441814853816,306.866587159225,2454.3520178284,"admin1"
"MLI",2e-04,"no-estimate",0,0,2034623.67135905,0.240016720062467,0.354895864007541,0.496014831440491,0,2.9802322998318e-08,806.371526515065,"admin1"
"MLI",0.001,"district-estimate",0,0,0,NA,NA,NA,0,7.91624210454145e-09,7.82031561606844e-06,"admin1"
"MLI",0.001,"global-estimate",0,0,0,NA,NA,NA,0,7.91624210454145e-09,7.82031561606844e-06,"admin1"
"MLI",0.001,"no-estimate",0,0,0,NA,NA,NA,0,7.91624210454145e-09,7.82031561606844e-06,"admin1"
"MLI",1e-04,"district-estimate",977971.544276698,1989175.69291598,2928956.78664052,0.472630561637826,0.603108440033179,0.880463671212379,586.690814963498,1185.86842321367,1980.57740856825,"admin2"
"MLI",1e-04,"global-estimate",427070.800388197,1199840.43784093,2173582.07202363,0.424594051197575,0.621748823138135,0.895720327549133,242.328597799991,726.429903043463,1607.61993989926,"admin2"
"MLI",1e-04,"no-estimate",3789904.90474332,4351359.77553826,4876924.52925353,0.371718550234596,0.479877677485641,0.61823038650362,1568.53830764782,2050.69406374018,2889.16332076052,"admin2"
"MLI",2e-04,"district-estimate",0,281792.108017585,851109.259187773,0.704892714488392,0.870471656610184,1.31519623544036,-7.00354566535164e-08,246.705634797457,791.496602224838,"admin2"
"MLI",2e-04,"global-estimate",0,191692.547064723,711494.257822788,-0.0427683056651866,1.14002364064394,13.4830949706477,-38.5428627793409,533.438949833088,2603.64755162863,"admin2"
"MLI",2e-04,"no-estimate",1262338.73276285,1872492.12889051,2499294.37118331,0.41038786866818,0.564006200335259,0.800380996046555,644.984282235304,1005.5003533042,1799.92173094838,"admin2"
"MLI",0.001,"district-estimate",0,0,0,NA,NA,NA,-9.53674321868547e-07,2.39676227920906e-06,1.25685210878301e-05,"admin2"
"MLI",0.001,"global-estimate",0,0,0,NA,NA,NA,-9.53674321868547e-07,2.39676227920906e-06,1.25685210878301e-05,"admin2"
"MLI",0.001,"no-estimate",0,0,0,NA,NA,NA,-9.53674321868547e-07,2.39676227920906e-06,1.25685210878301e-05,"admin2"
"MOZ",1e-04,"district-estimate",3007556.40927246,6524932.42170081,22834921.2326505,0.403129751605383,0.647005410831096,1.06492868521112,1116.88361303806,4329.51674222946,15900.5939541936,"admin1"
"MOZ",1e-04,"global-estimate",0,4877763.95347833,14647813.4911047,0.377387996444884,0.67489836620206,1.03894544362901,1.88350674408255e-06,3405.44586062431,11278.0239904642,"admin1"
"MOZ",1e-04,"no-estimate",17040506.8609722,25736425.0832038,35188585.621428,0.291553000137755,0.425938891807057,0.644593284443637,6414.85562344193,9961.11721110344,21101.6520754576,"admin1"
"MOZ",2e-04,"district-estimate",0,0,6286600.16843353,0.717611923777255,1.00076947948263,1.40001371342834,-1.95428725261321e-06,3.07559965913029e-05,6356.24376597406,"admin1"
"MOZ",2e-04,"global-estimate",0,0,3362183.3416584,-0.0455377266891571,2.66685820736276,8.88787619886551,-700.846815839409,3201.29363161326,16954.3440386899,"admin1"
"MOZ",2e-04,"no-estimate",4877763.95347833,6662206.77641889,17724592.5442985,0.333780427793098,0.602579303870175,0.970523298248099,1937.69393506051,4286.01819491386,13711.4843206287,"admin1"
"MOZ",0.001,"district-estimate",0,0,0,NA,NA,NA,-3.78526741118893e-06,0,6.20365140400647e-05,"admin1"
"MOZ",0.001,"global-estimate",0,0,0,NA,NA,NA,-3.78526741118893e-06,0,6.20365140400647e-05,"admin1"
"MOZ",0.001,"no-estimate",0,0,0,NA,NA,NA,-3.78526741118893e-06,0,6.20365140400647e-05,"admin1"
"MOZ",1e-04,"district-estimate",3988217.11559581,5750371.37253798,8567899.43493575,1.32712268925679,2.37093632539289,4.03072920179652,9158.3380184286,12987.6059562063,24786.280215912,"admin2"
"MOZ",1e-04,"global-estimate",3475204.62856435,5208701.14691236,7082833.73347005,1.55311627977883,2.56540459881839,4.31044152094617,8277.80325848694,12424.0279727809,24727.4463628913,"admin2"
"MOZ",1e-04,"no-estimate",6116134.81078873,8194942.60299661,11170953.3159136,1.0943534219262,1.77897965604762,3.21023306504618,10121.5354288766,13739.1151452767,25286.6405434247,"admin2"
"MOZ",2e-04,"district-estimate",2683151.39870246,4308359.97909757,5767216.71279338,1.69736896568958,2.86576716451498,5.00822373676448,6913.6396400174,11595.3216154464,24225.5824117759,"admin2"
"MOZ",2e-04,"global-estimate",1487983.72286118,3079500.2624821,4900740.24671518,1.73352467323811,4.17821297640658,10.4157058756181,5400.39923175012,12359.5485906132,29562.1749778038,"admin2"
"MOZ",2e-04,"no-estimate",4190899.53969608,5800827.5396545,8248119.544097,1.29352144834338,2.38044720518787,4.17381428804853,8894.98004955154,13037.0600022227,24727.4463628913,"admin2"
"MOZ",0.001,"district-estimate",0,431701.364996519,1274599.89295869,3.66794454774875,8.39135577154374,13.8137997030124,4.44066246195625e-07,3136.80087049817,13523.3643882854,"admin2"
"MOZ",0.001,"global-estimate",0,428508.757396468,1063647.67280986,4.64022729462593,8.58320108768232,12.7494280895323,-2.51922748663653e-08,2399.58537931112,10658.3028753312,"admin2"
"MOZ",0.001,"no-estimate",1438508.00628179,2026199.22565008,3495037.83141607,1.94194550610497,3.60159540876129,7.1883115054091,3328.98068942031,7381.51536797266,19006.1655340791,"admin2"
"MRT",1e-04,"district-estimate",0,0,0,0.365672427504295,0.365672427504295,0.365672427504295,-1.1920928999487e-07,0,9.71765243496006e-07,"admin1"
"MRT",1e-04,"global-estimate",0,0,0,NA,NA,NA,-1.1920928999487e-07,0,9.09180383075817e-07,"admin1"
